Width,Height,Label
0.522,0.7167070217917676,tree
0.272,0.2469733656174334,bicycle
0.47,0.6053268765133172,guitar
0.436,0.5108958837772397,pencil
0.642,0.27602905569007263,clock
0.618,0.13801452784503632,fish
0.646,0.5520581113801453,house
0.344,0.45036319612590797,tree
0.208,0.07990314769975787,bicycle
0.544,0.559322033898305,guitar
0.032,0.44794188861985473,pencil
0.334,0.3220338983050847,clock
0.572,0.44552058111380144,car
0.454,0.324455205811138,fish
0.33,0.4939467312348668,house
0.58,0.648910411622276,tree
0.54,0.4092009685230024,bicycle
0.292,0.6513317191283293,guitar
0.478,0.36077481840193704,pencil
0.472,0.4721549636803874,clock
0.59,0.29782082324455206,car
0.202,0.1162227602905569,fish
0.48,0.3704600484261501,house
0.496,0.585956416464891,tree
0.556,0.3801452784503632,bicycle
0.632,0.7796610169491526,guitar
0.224,0.29055690072639223,pencil
0.334,0.42857142857142855,clock
0.596,0.21549636803874092,car
0.446,0.19612590799031476,fish
0.58,0.39709443099273606,house
0.446,0.7409200968523002,tree
0.496,0.3341404358353511,bicycle
0.334,0.5326876513317191,guitar
0.26,0.2687651331719128,pencil
0.332,0.6610169491525424,clock
0.49,0.2033898305084746,car
0.328,0.1864406779661017,fish
0.276,0.36319612590799033,house
0.374,0.5980629539951574,tree
0.276,0.2687651331719128,bicycle
0.486,0.31234866828087166,guitar
0.264,0.2711864406779661,pencil
0.352,0.4188861985472155,clock
0.614,0.31476997578692495,car
0.582,0.29055690072639223,fish
0.462,0.585956416464891,house
0.534,0.7627118644067796,tree
0.65,0.41646489104116224,bicycle
0.304,0.7820823244552058,guitar
0.392,0.06537530266343826,pencil
0.628,0.5012106537530266,clock
0.526,0.19612590799031476,car
0.3,0.21307506053268765,fish
0.584,0.39709443099273606,house
0.52,0.5617433414043583,tree
0.386,0.3414043583535109,bicycle
0.326,0.5738498789346247,guitar
0.62,0.5447941888619855,pencil
0.406,0.4430992736077482,clock
0.492,0.23486682808716708,car
0.242,0.07263922518159806,fish
0.292,0.3389830508474576,house
0.228,0.49878934624697335,tree
0.432,0.25907990314769974,bicycle
0.16,0.5544794188861986,guitar
0,0.36319612590799033,pencil
0.278,0.2929782082324455,clock
0.572,0.20823244552058112,car
0.558,0.34382566585956414,fish
0.492,0.5230024213075061,house
0.452,0.7772397094430993,tree
0.654,0.45036319612590797,bicycle
0.308,0.8038740920096852,guitar
0.176,0.25181598062953997,pencil
0.51,0.36319612590799033,clock
0.664,0.48184019370460046,car
0.498,0.34624697336561744,fish
0.518,0.4648910411622276,house
0.574,0.7409200968523002,tree
0.552,0.5254237288135594,bicycle
0.566,0.711864406779661,guitar
0.552,0.6997578692493946,pencil
0.43,0.4915254237288136,clock
0.404,0.12832929782082325,car
0.634,0.25907990314769974,fish
0.574,0.4067796610169492,house
0.464,0.7215496368038741,tree
0.412,0.1937046004842615,bicycle
0.69,0.2639225181598063,guitar
0.252,0.2397094430992736,pencil
0.386,0.4067796610169492,clock
0.636,0.31234866828087166,fish
0.564,0.7312348668280871,house
0.452,0.7869249394673123,tree
0.57,0.4261501210653753,bicycle
0.474,0.43341404358353514,guitar
0.406,0.42857142857142855,pencil
0.378,0.3583535108958838,clock
0.65,0.711864406779661,car
0.62,0.801452784503632,fish
0.664,0.8280871670702179,house
0.622,0.8256658595641646,tree
0.532,0.738498789346247,bicycle
0.664,0.8813559322033898,guitar
0.652,0.8571428571428571,pencil
0.664,0.8329297820823245,clock
0.684,0.5278450363196125,car
0.662,0.423728813559322,fish
0.728,0.5278450363196125,house
0.54,0.7142857142857143,tree
0.514,0.24939467312348668,bicycle
0.692,0.37530266343825663,guitar
0.524,0.3922518159806295,pencil
0.628,0.5714285714285714,clock
0.646,0.7554479418886199,car
0.318,0.738498789346247,fish
0.754,0.8765133171912833,house
0.736,0.801452784503632,tree
0.604,0.45036319612590797,bicycle
0.582,0.8353510895883777,guitar
0.554,0.6174334140435835,pencil
0.426,0.5326876513317191,clock
0.584,0.27602905569007263,car
0.5,0.19854721549636803,fish
0.472,0.576271186440678,house
0.576,0.774818401937046,tree
0.61,0.38498789346246975,bicycle
0.654,0.7239709443099274,guitar
0.21,0.5738498789346247,pencil
0.486,0.5036319612590799,clock
0.466,0.3414043583535109,car
0.238,0.14527845036319612,fish
0.262,0.4576271186440678,house
0.246,0.576271186440678,tree
0.316,0.20823244552058112,bicycle
0.16,0.4939467312348668,guitar
0.036,0.5520581113801453,pencil
0.29,0.48184019370460046,clock
0.558,0.5690072639225182,house
0.7,0.8595641646489104,tree
0.566,0.48184019370460046,bicycle
0.37,0.8111380145278451,guitar
0.48,0.4188861985472155,pencil
0.446,0.5205811138014528,clock
0.484,0.26634382566585957,car
0.552,0.33171912832929784,fish
0.636,0.4019370460048426,house
0.608,0.6246973365617433,tree
0.64,0.4019370460048426,bicycle
0.464,0.8062953995157385,guitar
0.436,0.6755447941888619,pencil
0.194,0.5351089588377724,clock
0.348,0.2736077481840194,car
0.382,0.19854721549636803,fish
0.148,0.45278450363196127,house
0.328,0.6368038740920097,tree
0.418,0.3414043583535109,bicycle
0.604,0.2857142857142857,guitar
0.072,0.4430992736077482,pencil
0.236,0.2469733656174334,clock
0.444,0.2687651331719128,car
0.556,0.15980629539951574,fish
0.332,0.6319612590799032,house
0.42,0.6585956416464891,tree
0.438,0.2106537530266344,bicycle
0.21,0.21549636803874092,guitar
0.07,0.41646489104116224,pencil
0.348,0.3220338983050847,clock
0.204,0.12590799031476999,fish
0.604,0.4600484261501211,house
0.326,0.6731234866828087,tree
0.464,0.3559322033898305,bicycle
0.11,0.36561743341404357,guitar
0.042,0.3922518159806295,pencil
0.274,0.3099273607748184,clock
0.652,0.3559322033898305,car
0.438,0.25907990314769974,fish
0.56,0.6271186440677966,house
0.536,0.7917675544794189,tree
0.64,0.5060532687651331,bicycle
0.58,0.6053268765133172,guitar
0.476,0.4745762711864407,pencil
0.376,0.30024213075060535,clock
0.646,0.36319612590799033,car
0.604,0.4043583535108959,fish
0.52,0.7966101694915254,house
0.662,0.7554479418886199,tree
0.562,0.6077481840193705,bicycle
0.502,0.5472154963680388,guitar
0.598,0.5472154963680388,pencil
0.524,0.6271186440677966,clock
0.522,0.2009685230024213,car
0.47,0.20581113801452786,fish
0.242,0.324455205811138,house
0.28,0.44794188861985473,tree
0.29,0.24455205811138014,bicycle
0.432,0.24455205811138014,guitar
0.482,0.14285714285714285,pencil
0.454,0.34624697336561744,clock
0.684,0.35108958837772397,car
0.566,0.2324455205811138,fish
0.53,0.8910411622276029,house
0.624,0.8861985472154964,tree
0.53,0.36077481840193704,bicycle
0.618,0.22760290556900725,guitar
0.138,0.7360774818401937,pencil
0.414,0.39951573849878935,clock
0.572,0.5447941888619855,car
0.426,0.24455205811138014,fish
0.448,0.6464891041162227,house
0.336,0.7917675544794189,tree
0.514,0.3075060532687651,bicycle
0.344,0.49878934624697335,guitar
0.306,0.29782082324455206,pencil
0.374,0.4188861985472155,clock
0.42,0.5084745762711864,car
0.318,0.36561743341404357,bicycle
0.522,0.6779661016949152,pencil
0.468,0.6852300242130751,clock
0.71,0.45278450363196127,car
0.556,0.2639225181598063,fish
0.57,0.5399515738498789,house
0.42,0.5811138014527845,tree
0.586,0.4092009685230024,bicycle
0.56,0.423728813559322,guitar
0.318,0.4092009685230024,clock
0.604,0.3196125907990315,car
0.486,0.2033898305084746,fish
0.496,0.5351089588377724,house
0.418,0.6150121065375302,tree
0.36,0.3922518159806295,bicycle
0.624,0.585956416464891,guitar
0.598,0.4915254237288136,pencil
0.466,0.21307506053268765,car
0.316,0.162227602905569,fish
0.31,0.44552058111380144,house
0.402,0.5569007263922519,tree
0.402,0.2542372881355932,bicycle
0.342,0.10653753026634383,guitar
0.212,0.32929782082324455,pencil
0.254,0.3268765133171913,clock
0.518,0.23002421307506055,car
0.312,0.17433414043583534,fish
0.412,0.5690072639225182,house
0.394,0.6222760290556901,tree
0.536,0.3486682808716707,bicycle
0.23,0.6513317191283293,guitar
0.392,0.5399515738498789,pencil
0.136,0.6755447941888619,clock
0.46,0.27602905569007263,car
0.414,0.28087167070217917,fish
0.504,0.6174334140435835,house
0.386,0.6150121065375302,tree
0.39,0.3365617433414044,bicycle
0.568,0.3075060532687651,guitar
0.044,0.612590799031477,pencil
0.322,0.43341404358353514,clock
0.324,0.3050847457627119,car
0.434,0.34624697336561744,fish
0.138,0.28087167070217917,house
0.288,0.4600484261501211,tree
0.182,0.3389830508474576,bicycle
0.462,0.585956416464891,guitar
0.37,0.024213075060532687,pencil
0.126,0.42857142857142855,clock
0.638,0.5641646489104116,car
0.672,0.5423728813559322,fish
0.752,0.5738498789346247,house
0.768,0.7457627118644068,tree
0.68,0.5375302663438256,bicycle
0.71,0.7966101694915254,guitar
0.226,0.7336561743341404,pencil
0.486,0.6174334140435835,clock
0.306,0.2009685230024213,car
0.484,0.37530266343825663,fish
0.466,0.6150121065375302,house
0.436,0.6707021791767555,tree
0.466,0.43099273607748184,bicycle
0.578,0.7602905569007264,guitar
0.464,0.5254237288135594,pencil
0.438,0.4648910411622276,clock
0.734,0.3559322033898305,car
0.594,0.2929782082324455,fish
0.59,0.7167070217917676,house
0.578,0.7941888619854721,tree
0.628,0.44552058111380144,bicycle
0.546,0.6440677966101694,guitar
0.07,0.7675544794188862,pencil
0.64,0.7530266343825666,clock
0.492,0.2711864406779661,car
0.622,0.585956416464891,fish
0.57,0.46973365617433416,house
0.654,0.8329297820823245,tree
0.46,0.36319612590799033,bicycle
0.58,0.648910411622276,guitar
0.034,0.5036319612590799,pencil
0.572,0.6295399515738499,clock
0.614,0.24939467312348668,car
0.514,0.29539951573849876,fish
0.454,0.2929782082324455,house
0.358,0.5932203389830508,tree
0.486,0.3414043583535109,bicycle
0.558,0.3898305084745763,guitar
0.5,0.35351089588377727,pencil
0.316,0.3026634382566586,clock
0.524,0.3050847457627119,car
0.31,0.2711864406779661,fish
0.236,0.3365617433414044,house
0.26,0.39709443099273606,tree
0.43,0.3389830508474576,bicycle
0.54,0.31234866828087166,guitar
0.384,0.26634382566585957,pencil
0.324,0.3946731234866828,clock
0.684,0.44794188861985473,car
0.358,0.24455205811138014,fish
0.446,0.3922518159806295,house
0.46,0.5447941888619855,tree
0.368,0.2542372881355932,bicycle
0.618,0.6222760290556901,guitar
0.262,0.35108958837772397,pencil
0.41,0.4261501210653753,clock
0.752,0.3704600484261501,car
0.472,0.3075060532687651,fish
0.71,0.7312348668280871,house
0.71,0.864406779661017,tree
0.548,0.32929782082324455,bicycle
0.686,0.8232445520581114,guitar
0.054,0.7699757869249395,pencil
0.664,0.8498789346246973,clock
0.688,0.24939467312348668,car
0.686,0.3220338983050847,fish
0.326,0.7094430992736077,house
0.744,0.9128329297820823,tree
0.438,0.4891041162227603,bicycle
0.718,0.2324455205811138,guitar
0.518,0.711864406779661,pencil
0.328,0.34624697336561744,clock
0.61,0.24455205811138014,car
0.476,0.18886198547215496,fish
0.528,0.6924939467312349,house
0.436,0.6271186440677966,tree
0.446,0.3728813559322034,bicycle
0.258,0.6416464891041163,guitar
0.024,0.5399515738498789,pencil
0.228,0.2639225181598063,clock
0.468,0.5060532687651331,car
0.326,0.5230024213075061,fish
0.462,0.576271186440678,house
0.604,0.7239709443099274,tree
0.514,0.4092009685230024,bicycle
0.196,0.5230024213075061,guitar
0.366,0.45036319612590797,pencil
0.274,0.6368038740920097,clock
0.698,0.3898305084745763,car
0.474,0.41404358353510895,fish
0.448,0.5302663438256658,house
0.55,0.7796610169491526,tree
0.464,0.36077481840193704,bicycle
0.482,0.6319612590799032,guitar
0.322,0.5883777239709443,pencil
0.502,0.5956416464891041,clock
0.634,0.5399515738498789,car
0.306,0.07506053268765134,fish
0.34,0.2033898305084746,house
0.29,0.24213075060532688,tree
0.392,0.2179176755447942,bicycle
0.292,0.6852300242130751,guitar
0.422,0.024213075060532687,pencil
0.316,0.3099273607748184,clock
0.418,0.288135593220339,car
0.392,0.17675544794188863,fish
0.378,0.6924939467312349,house
0.506,0.8062953995157385,tree
0.492,0.5108958837772397,bicycle
0.572,0.48426150121065376,guitar
0.554,0.47699757869249393,pencil
0.444,0.5520581113801453,clock
0.494,0.23728813559322035,car
0.34,0.15012106537530268,fish
0.41,0.3898305084745763,house
0.368,0.5617433414043583,tree
0.518,0.24939467312348668,bicycle
0.678,0.7409200968523002,guitar
0.266,0.25907990314769974,pencil
0.332,0.29539951573849876,clock
0.584,0.18886198547215496,car
0.616,0.48668280871670705,fish
0.582,0.7094430992736077,house
0.592,0.8426150121065376,tree
0.478,0.5036319612590799,bicycle
0.508,0.7627118644067796,guitar
0.284,0.549636803874092,pencil
0.306,0.31476997578692495,clock
0.57,0.18159806295399517,car
0.506,0.35108958837772397,fish
0.482,0.4600484261501211,house
0.682,0.7651331719128329,tree
0.368,0.2929782082324455,bicycle
0.514,0.6368038740920097,guitar
0.012,0.5060532687651331,pencil
0.344,0.3801452784503632,clock
0.692,0.48426150121065376,car
0.5,0.41646489104116224,fish
0.59,0.6634382566585957,house
0.526,0.7869249394673123,tree
0.546,0.4092009685230024,bicycle
0.602,0.6682808716707022,guitar
0.59,0.7602905569007264,pencil
0.526,0.5690072639225182,clock
0.564,0.3583535108958838,car
0.428,0.22033898305084745,fish
0.476,0.5157384987893463,house
0.562,0.7990314769975787,tree
0.478,0.3196125907990315,bicycle
0.58,0.6029055690072639,guitar
0.444,0.3946731234866828,pencil
0.49,0.7457627118644068,clock
0.182,0.08716707021791767,car
0.48,0.21307506053268765,fish
0.21,0.3389830508474576,house
0.574,0.5544794188861986,tree
0.438,0.21549636803874092,bicycle
0.518,0.1864406779661017,guitar
0.01,0.2106537530266344,pencil
0.294,0.3075060532687651,clock
0.452,0.3946731234866828,car
0.25,0.18401937046004843,fish
0.552,0.5617433414043583,house
0.622,0.8523002421307506,tree
0.52,0.3898305084745763,bicycle
0.528,0.6440677966101694,guitar
0.35,0.34624697336561744,pencil
0.456,0.5375302663438256,clock
0.548,0.3220338983050847,car
0.512,0.31234866828087166,fish
0.698,0.6198547215496368,house
0.444,0.6900726392251816,tree
0.512,0.44794188861985473,bicycle
0.49,0.6658595641646489,guitar
0.442,0.6658595641646489,pencil
0.42,0.44552058111380144,clock
0.654,0.4745762711864407,car
0.722,0.41404358353510895,fish
0.766,0.6004842615012107,house
0.736,0.801452784503632,tree
0.74,0.5447941888619855,bicycle
0.74,0.784503631961259,guitar
0.448,0.8062953995157385,pencil
0.478,0.5520581113801453,clock
0.496,0.324455205811138,car
0.576,0.4092009685230024,house
0.462,0.6295399515738499,tree
0.434,0.3026634382566586,bicycle
0.414,0.17433414043583534,guitar
0.326,0.3559322033898305,pencil
0.48,0.6004842615012107,clock
0.398,0.22276029055690072,car
0.242,0.19612590799031476,fish
0.36,0.5980629539951574,house
0.766,0.5786924939467313,tree
0.494,0.43099273607748184,bicycle
0.484,0.2929782082324455,guitar
0.032,0.46973365617433416,pencil
0.344,0.4092009685230024,clock
0.734,0.3196125907990315,car
0.56,0.5351089588377724,fish
0.478,0.5544794188861986,house
0.492,0.6513317191283293,tree
0.58,0.4406779661016949,bicycle
0.592,0.8232445520581114,guitar
0.322,0.7554479418886199,pencil
0.554,0.576271186440678,clock
0.494,0.22760290556900725,fish
0.472,0.47699757869249393,house
0.432,0.5835351089588378,tree
0.466,0.36077481840193704,bicycle
0.486,0.4188861985472155,guitar
0.02,0.41646489104116224,pencil
0.298,0.3341404358353511,clock
0.552,0.2857142857142857,car
0.622,0.4891041162227603,fish
0.568,0.6900726392251816,house
0.63,0.8692493946731235,tree
0.634,0.5375302663438256,bicycle
0.642,0.5423728813559322,guitar
0.43,0.5230024213075061,pencil
0.354,0.39709443099273606,clock
0.456,0.14527845036319612,car
0.262,0.16464891041162227,fish
0.582,0.36077481840193704,house
0.522,0.7142857142857143,tree
0.5,0.3704600484261501,bicycle
0.502,0.4648910411622276,guitar
0.514,0.23728813559322035,pencil
0.332,0.35108958837772397,clock
0.386,0.2179176755447942,car
0.344,0.23728813559322035,fish
0.294,0.5181598062953995,house
0.396,0.6271186440677966,tree
0.346,0.2711864406779661,bicycle
0.44,0.1162227602905569,guitar
0.052,0.46731234866828086,pencil
0.194,0.3414043583535109,clock
0.62,0.30024213075060535,car
0.656,0.6537530266343826,fish
0.768,0.774818401937046,house
0.702,0.910411622276029,tree
0.684,0.5907990314769975,bicycle
0.706,0.7723970944309927,guitar
0.034,0.513317191283293,pencil
0.376,0.17191283292978207,clock
0.692,0.288135593220339,car
0.494,0.31476997578692495,fish
0.54,0.5181598062953995,house
0.616,0.6682808716707022,tree
0.638,0.48184019370460046,bicycle
0.486,0.6658595641646489,guitar
0.424,0.6416464891041163,pencil
0.326,0.45278450363196127,clock
0.678,0.28087167070217917,car
0.564,0.3389830508474576,fish
0.476,0.4019370460048426,house
0.508,0.6343825665859564,tree
0.536,0.34382566585956414,bicycle
0.498,0.7167070217917676,guitar
0.28,0.36561743341404357,pencil
0.334,0.31476997578692495,clock
0.568,0.1864406779661017,car
0.376,0.1937046004842615,fish
0.476,0.48184019370460046,house
0.516,0.576271186440678,tree
0.624,0.44794188861985473,bicycle
0.584,0.5956416464891041,guitar
0.49,0.15012106537530268,pencil
0.318,0.3026634382566586,clock
0.354,0.19612590799031476,car
0.458,0.22760290556900725,fish
0.232,0.5399515738498789,house
0.414,0.5569007263922519,tree
0.494,0.36803874092009686,bicycle
0.676,0.3026634382566586,guitar
0.644,0.11138014527845036,pencil
0.432,0.43099273607748184,clock
0.586,0.24939467312348668,car
0.35,0.13075060532687652,fish
0.214,0.4891041162227603,house
0.234,0.23486682808716708,bicycle
0.392,0.32929782082324455,guitar
0.506,0.08232445520581114,pencil
0.402,0.49878934624697335,clock
0.592,0.2784503631961259,car
0.404,0.1937046004842615,fish
0.296,0.6343825665859564,house
0.354,0.6150121065375302,tree
0.668,0.6779661016949152,bicycle
0.222,0.5472154963680388,guitar
0.076,0.5544794188861986,pencil
0.326,0.35351089588377727,clock
0.598,0.3365617433414044,car
0.45,0.19854721549636803,fish
0.336,0.24939467312348668,house
0.402,0.3898305084745763,tree
0.422,0.2397094430992736,bicycle
0.232,0.6368038740920097,guitar
0.532,0.08716707021791767,pencil
0.54,0.5012106537530266,clock
0.69,0.3171912832929782,car
0.436,0.23728813559322035,fish
0.522,0.5060532687651331,house
0.532,0.5254237288135594,tree
0.494,0.324455205811138,bicycle
0.518,0.44552058111380144,guitar
0.42,0.4648910411622276,pencil
0.416,0.4406779661016949,clock
0.432,0.3583535108958838,car
0.478,0.22033898305084745,fish
0.44,0.7675544794188862,house
0.61,0.7409200968523002,tree
0.544,0.35351089588377727,bicycle
0.556,0.42857142857142855,guitar
0.064,0.5544794188861986,pencil
0.292,0.3389830508474576,clock
0.496,0.22276029055690072,car
0.394,0.23002421307506055,fish
0.468,0.4092009685230024,house
0.478,0.7530266343825666,tree
0.4,0.423728813559322,bicycle
0.252,0.7433414043583535,guitar
0.386,0.4358353510895884,pencil
0.332,0.36319612590799033,clock
0.544,0.22760290556900725,car
0.63,0.3341404358353511,fish
0.614,0.774818401937046,house
0.476,0.7481840193704601,tree
0.606,0.48668280871670705,bicycle
0.562,0.5907990314769975,guitar
0.354,0.6053268765133172,pencil
0.438,0.8668280871670703,clock
0.748,0.4188861985472155,car
0.54,0.15738498789346247,fish
0.634,0.5375302663438256,house
0.442,0.6440677966101694,tree
0.552,0.3946731234866828,bicycle
0.558,0.1864406779661017,guitar
0.038,0.5399515738498789,pencil
0.348,0.3922518159806295,clock
0.57,0.3341404358353511,car
0.34,0.24939467312348668,fish
0.512,0.7409200968523002,house
0.5,0.6513317191283293,tree
0.508,0.6004842615012107,bicycle
0.322,0.8837772397094431,guitar
0.194,0.7869249394673123,pencil
0.516,0.5423728813559322,clock
0.648,0.6295399515738499,car
0.626,0.612590799031477,fish
0.768,0.7917675544794189,house
0.768,0.6973365617433414,tree
0.666,0.5617433414043583,bicycle
0.5,0.6295399515738499,guitar
0.058,0.7772397094430993,pencil
0.528,0.549636803874092,clock
0.59,0.26150121065375304,car
0.532,0.41404358353510895,fish
0.714,0.5012106537530266,house
0.548,0.8329297820823245,tree
0.74,0.4963680387409201,bicycle
0.568,0.87409200968523,guitar
0.452,0.864406779661017,pencil
0.616,0.6755447941888619,clock
0.306,0.162227602905569,car
0.28,0.17675544794188863,fish
0.642,0.45278450363196127,house
0.584,0.7530266343825666,tree
0.576,0.46246973365617433,bicycle
0.594,0.36803874092009686,guitar
0.528,0.36077481840193704,pencil
0.326,0.3414043583535109,clock
0.4,0.21549636803874092,car
0.28,0.21549636803874092,fish
0.238,0.17433414043583534,house
0.412,0.612590799031477,tree
0.418,0.4019370460048426,bicycle
0.38,0.29055690072639223,guitar
0.142,0.26150121065375304,pencil
0.188,0.29782082324455206,clock
0.582,0.16707021791767554,car
0.57,0.2687651331719128,fish
0.45,0.4721549636803874,house
0.358,0.6271186440677966,tree
0.372,0.2324455205811138,bicycle
0.682,0.6610169491525424,guitar
0.564,0.5278450363196125,pencil
0.536,0.6319612590799032,clock
0.586,0.38498789346246975,fish
0.638,0.6876513317191283,house
0.61,0.87409200968523,tree
0.504,0.4261501210653753,bicycle
0.518,0.7530266343825666,guitar
0.126,0.7070217917675545,pencil
0.348,0.5108958837772397,clock
0.56,0.4043583535108959,car
0.52,0.1937046004842615,fish
0.494,0.4406779661016949,house
0.412,0.8958837772397095,tree
0.55,0.5254237288135594,bicycle
0.548,0.2929782082324455,guitar
0.574,0.12590799031476999,pencil
0.776,0.30024213075060535,clock
0.724,0.4648910411622276,car
0.604,0.41404358353510895,fish
0.382,0.6561743341404358,house
0.638,0.7263922518159807,tree
0.534,0.4067796610169492,bicycle
0.622,0.15980629539951574,guitar
0.094,0.7554479418886199,pencil
0.734,0.7990314769975787,clock
0.446,0.20823244552058112,car
0.186,0.1694915254237288,fish
0.31,0.5302663438256658,house
0.396,0.6513317191283293,tree
0.252,0.1694915254237288,bicycle
0.216,0.7312348668280871,guitar
0.29,0.3026634382566586,pencil
0.288,0.5084745762711864,clock
0.41,0.28329297820823246,car
0.446,0.07506053268765134,fish
0.444,0.45278450363196127,house
0.3,0.5326876513317191,tree
0.436,0.16707021791767554,bicycle
0.724,0.288135593220339,guitar
0.514,0.5811138014527845,pencil
0.23,0.3099273607748184,clock
0.626,0.3220338983050847,car
0.36,0.14043583535108958,fish
0.474,0.3946731234866828,house
0.572,0.8208232445520581,tree
0.414,0.38256658595641646,bicycle
0.522,0.612590799031477,guitar
0.268,0.053268765133171914,pencil
0.36,0.3946731234866828,clock
0.654,0.22760290556900725,car
0.586,0.2324455205811138,fish
0.554,0.4430992736077482,house
0.476,0.801452784503632,tree
0.504,0.4043583535108959,bicycle
0.522,0.17675544794188863,guitar
0.292,0.4552058111380145,pencil
0.39,0.3196125907990315,clock
0.548,0.34624697336561744,car
0.222,0.12106537530266344,fish
0.528,0.6222760290556901,house
0.482,0.6876513317191283,tree
0.414,0.3414043583535109,bicycle
0.548,0.27602905569007263,guitar
0.02,0.5472154963680388,pencil
0.28,0.36803874092009686,clock
0.538,0.1937046004842615,car
0.564,0.2542372881355932,fish
0.508,0.7288135593220338,house
0.336,0.910411622276029,tree
0.496,0.28329297820823246,bicycle
0.484,0.3922518159806295,guitar
0.486,0.38498789346246975,pencil
0.434,0.4648910411622276,clock
0.684,0.37530266343825663,car
0.704,0.6852300242130751,fish
0.65,0.5665859564164649,house
0.53,0.8571428571428571,tree
0.55,0.4358353510895884,bicycle
0.66,0.8208232445520581,guitar
0.552,0.7941888619854721,pencil
0.368,0.8765133171912833,clock
0.398,0.39709443099273606,car
0.404,0.13559322033898305,fish
0.448,0.48668280871670705,house
0.232,0.4552058111380145,tree
0.298,0.26634382566585957,bicycle
0.53,0.585956416464891,guitar
0.344,0.3922518159806295,pencil
0.276,0.35108958837772397,clock
0.528,0.387409200968523,car
0.434,0.4891041162227603,fish
0.644,0.6222760290556901,house
0.398,0.5399515738498789,tree
0.364,0.22033898305084745,bicycle
0.442,0.4430992736077482,guitar
0.292,0.6295399515738499,pencil
0.436,0.5205811138014528,clock
0.584,0.2033898305084746,car
0.442,0.15738498789346247,fish
0.41,0.24939467312348668,house
0.65,0.7941888619854721,tree
0.544,0.2687651331719128,bicycle
0.47,0.4358353510895884,guitar
0.046,0.46246973365617433,pencil
0.262,0.25181598062953997,clock
0.702,0.4745762711864407,car
0.532,0.5351089588377724,fish
0.384,0.6537530266343826,house
0.522,0.7651331719128329,tree
0.588,0.7021791767554479,bicycle
0.396,0.7869249394673123,guitar
0.504,0.48668280871670705,pencil
0.508,0.6416464891041163,clock
0.716,0.15254237288135594,car
0.31,0.09927360774818401,fish
0.338,0.4915254237288136,house
0.268,0.6997578692493946,tree
0.536,0.34624697336561744,bicycle
0.526,0.1016949152542373,guitar
0.184,0.2324455205811138,pencil
0.276,0.2687651331719128,clock
0.538,0.2639225181598063,car
0.522,0.3268765133171913,fish
0.508,0.4406779661016949,house
0.346,0.5544794188861986,tree
0.588,0.26634382566585957,bicycle
0.624,0.4406779661016949,guitar
0.312,0.2857142857142857,pencil
0.31,0.34624697336561744,clock
0.514,0.34382566585956414,car
0.548,0.33171912832929784,fish
0.614,0.6174334140435835,house
0.47,0.7288135593220338,tree
0.514,0.4116222760290557,bicycle
0.278,0.6803874092009685,guitar
0.498,0.5617433414043583,pencil
0.452,0.5835351089588378,clock
0.58,0.4188861985472155,car
0.492,0.25907990314769974,fish
0.424,0.9878934624697336,tree
0.514,0.42857142857142855,bicycle
0.506,0.4794188861985472,guitar
0.292,0.38498789346246975,pencil
0.32,0.43341404358353514,clock
0.592,0.3341404358353511,car
0.644,0.36803874092009686,fish
0.494,0.4721549636803874,house
0.368,0.847457627118644,tree
0.59,0.3559322033898305,bicycle
0.512,0.14769975786924938,guitar
0.442,0.2857142857142857,pencil
0.374,0.4576271186440678,clock
0.502,0.3075060532687651,car
0.388,0.3898305084745763,fish
0.44,0.36077481840193704,house
0.458,0.48426150121065376,tree
0.33,0.31476997578692495,bicycle
0.524,0.28087167070217917,guitar
0.068,0.31234866828087166,pencil
0.324,0.39709443099273606,clock
0.61,0.29782082324455206,car
0.3,0.162227602905569,fish
0.352,0.4794188861985472,house
0.51,0.7917675544794189,tree
0.472,0.29055690072639223,bicycle
0.354,0.8547215496368039,guitar
0.524,0.5302663438256658,pencil
0.436,0.6271186440677966,clock
0.548,0.34382566585956414,car
0.382,0.1694915254237288,fish
0.438,0.5254237288135594,house
0.538,0.6343825665859564,tree
0.322,0.3196125907990315,bicycle
0.48,0.19612590799031476,guitar
0.09,0.7457627118644068,pencil
0.422,0.4648910411622276,clock
0.484,0.2106537530266344,car
0.266,0.11864406779661017,fish
0.364,0.45278450363196127,house
0.416,0.648910411622276,tree
0.434,0.23728813559322035,bicycle
0.26,0.4648910411622276,guitar
0.018,0.5472154963680388,pencil
0.462,0.5012106537530266,clock
0.67,0.22760290556900725,car
0.414,0.5181598062953995,fish
0.68,0.6610169491525424,house
0.176,0.4358353510895884,bicycle
0.27,0.8329297820823245,guitar
0.662,0.6949152542372882,pencil
0.362,0.2736077481840194,clock
0.46,0.3220338983050847,car
0.36,0.2179176755447942,fish
0.414,0.6222760290556901,house
0.334,0.6029055690072639,tree
0.468,0.3922518159806295,bicycle
0.634,0.5254237288135594,guitar
0.326,0.3728813559322034,pencil
0.422,0.17191283292978207,clock
0.586,0.2397094430992736,car
0.396,0.18401937046004843,fish
0.516,0.6416464891041163,house
0.41,0.711864406779661,tree
0.446,0.3099273607748184,bicycle
0.566,0.5835351089588378,guitar
0.064,0.7191283292978208,pencil
0.304,0.4600484261501211,clock
0.36,0.2736077481840194,car
0.378,0.3365617433414044,fish
0.392,0.41646489104116224,house
0.29,0.4261501210653753,tree
